	index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
8814	3262	main-news	MSRpar	2012train	481	none	none	Median household income declined 1.1 percent between 2001 and 2002 to $42,409, after accounting for inflation.	The same survey found the median household income rose by $51, when accounting for inflation, to $43,057.	1.4
8815	3263	main-news	MSRpar	2012train	482	none	none	U.S. and European leaders pledged on Wednesday to work together to keep Iran from developing nuclear weapons, presenting a united front after months of bitter acrimony over Iraq.	Bush said U.S. and European Union leaders, at an annual Washington summit, agreed on the need to keep Iran from developing nuclear weapons.	3.2
8816	3264	main-news	MSRpar	2012train	484	none	none	He left the army for Syria where he received religious training.	He moved to Syria, where he underwent further religious training in traditional Islamic beliefs.	3.0
8817	3265	main-news	MSRpar	2012train	485	none	none	The meeting was scheduled to end Wednesday night, with attendees approving resolutions that express the denomination's view on issues but that are not binding on churches.	On Wednesday, attendees will vote on resolutions that express the Southern Baptist view on issues, but are not binding on individual churches.	3.273
8818	3266	main-news	MSRpar	2012train	486	none	none	But the inadequate performance of students in various subgroups tagged the state as deficient under the federal No Child Left Behind act.	But the inadequate performance of students in various subgroups, such as race, pushed the state onto the needs-improvement list under the federal No Child Left Behind Act.	4.0
8819	3267	main-news	MSRpar	2012train	487	none	none	This led to the recovery of the 270-kilogram Cancuen altar, announced on Wednesday by the Vanderbilt University in Nashville and the National Geographic Society.	This led last month to the recovery of the 600-pound Cancun altar, Vanderbilt University in Nashville and the National Geographic Society announced Wednesday.	3.25
8820	3268	main-news	MSRpar	2012train	490	none	none	"In a not-too-subtle swipe at Dean, he predicted Americans would not elect a Democrat ""who sounds an uncertain trumpet in these dangerous times."""	"They will not elect as president a Democrat who sounds an uncertain trumpet in these dangerous times."""	3.5
8821	3269	main-news	MSRpar	2012train	492	none	none	The report forecasts there will be 71,079 hot spots worldwide this year, up from just 14,752 in 2002 and 1,214 in 2001.	The report also claims that there will be up to 9.3 million visitors to hot spots this year, up again from the meagre 2.5 million in 2002.	1.75
8822	3270	main-news	MSRpar	2012train	493	none	none	A new study, conducted in Europe, found the medicine worked just as well as an earlier disputed study, sponsored by ImClone Systems, said it did.	Doctors concluded Erbitux, the cancer drug that enmeshed ImClone Systems in an insider trading scandal, worked just as well as an earlier company-sponsored study said it did.	2.7
8823	3271	main-news	MSRpar	2012train	495	none	none	Her lawyer Donald Levine told The Telegraph she had been offered $US250,000 to tell her story exclusively to Australian TV.	Mr Levine said she had been offered $400,000 to tell her story to an Australian TV network.	3.75
8824	3272	main-news	MSRpar	2012train	496	none	none	Perry has called lawmakers into two special sessions to address congressional redistricting.	Perry has since called two special legislative sessions to try force the redistricting plan through.	3.75
8825	3273	main-news	MSRpar	2012train	499	none	none	AirTran officials and a Boeing official declined to comment yesterday.	Trish York, a spokeswoman for Boeing, declined to comment on the deal.	4.0
8826	3274	main-news	MSRpar	2012train	500	none	none	The lawsuit names Shelley, a Democrat, and registrars in Los Angeles, Orange and San Diego counties.	The lawsuit named Secretary of State Kevin Shelley, a Democrat, and the registrars of voters in Los Angeles, Orange and San Diego counties.	4.2
8827	3275	main-news	MSRpar	2012train	501	none	none	Negotiators said Friday they made good progress during their latest round of talks on creating a Central American Free Trade Agreement.	Negotiators said Friday they made progress during their latest round of free-trade negotiations between the United States and five Central American countries this week in Houston.	3.75
8828	3276	main-news	MSRpar	2012train	502	none	none	It's very difficult to do large syndicated loans in Japan, where there is a lack of expertise, says one banker.	It is very difficult to do large syndicated loans in Japan, says one banker.	3.8
8829	3277	main-news	MSRpar	2012train	503	none	none	The case comes out of Illinois and involves a for-profit company called Telemarketing Associates Inc.	The case decided Monday centered around an Illinois fund-raiser, Telemarketing Associates.	4.4
8830	3278	main-news	MSRpar	2012train	505	none	none	"He urged Congress to ""send me the final bill as soon as possible so that I can sign it into law."""	I urge Congress to quickly resolve any differences and send me the final bill as soon as possible so that I can sign it into law, he said.	4.6
8831	3279	main-news	MSRpar	2012train	506	none	none	Mr. Pingeon is director of litigation for Massachusetts Correctional Legal Services, a prisoners' rights group.	Pingeon said an attorney for his organization, Massachusetts Correctional Legal Services, interviewed Assan Tuesday.	1.6669999999999998
8832	3280	main-news	MSRpar	2012train	507	none	none	Yee is a 1990 graduate of the U.S. Military Academy at West Point, New York.	Yee grew up in the United States and graduated from the U.S. Military Academy at West Point.	4.0
8833	3281	main-news	MSRpar	2012train	508	none	none	PNC regrets its involvement in the deals, Chairman and Chief Executive Officer James Rohr said in a statement.	James Rohr, chairman and chief executive officer, said PNC regretted the incident.	4.333
8834	3282	main-news	MSRpar	2012train	509	none	none	CCAG supported Bill Curry, Rowland's opponent in the 2002 gubernatorial election.	Mr. Swan's group supported the governor's Democratic opponent, Bill Curry, in the 2002 election.	3.0
8835	3283	main-news	MSRpar	2012train	510	none	none	They later fell out and have backed a series of rival Congolese militias in recent years.	The two invading countries later fell out, and have since backed rival factions.	3.5
8836	3284	main-news	MSRpar	2012train	512	none	none	Another said its members would continue to call the more than 50 million phone numbers on the Federal Trade Commission's list.	Meantime, the Direct Marketing Association said its members should not call the nearly 51 million numbers on the list.	2.0
8837	3285	main-news	MSRpar	2012train	513	none	none	Veteran entertainer Bob Hope celebrates his 100th birthday - and many years in showbusiness - on Thursday.	Hollywood and the world are gearing up to celebrate legendary entertainer Bob Hope's 100th birthday on Thursday.	3.75
8838	3286	main-news	MSRpar	2012train	516	none	none	Declining issues outnumbered advancers nearly 2 to 1 on the New York Stock Exchange.	Advancers outnumbered decliners by nearly 8 to 3 on the NYSE and more than 11 to 5 on Nasdaq.	1.8
8839	3287	main-news	MSRpar	2012train	517	none	none	A floating airfield with a flight deck covering 4.5 acres, the ship took about five years to build.	The Reagan, a floating airfield with a flight deck covering 4.5 acres, is the ninth Nimitz-class carrier to be built at the Newport News shipyard.	2.667
8840	3288	main-news	MSRpar	2012train	518	none	none	Im very proud of the citizens of this state, said Gov. John Baldacci, a casino foe.	I´m very proud of the citizens of this state, Gov. John Baldacci said after votes from Tuesday´s referendum were counted.	3.8
8841	3289	main-news	MSRpar	2012train	521	none	none	An injured woman co-worker also was hospitalized and was listed in good condition.	A woman was listed in good condition at Memorial's HealthPark campus, he said.	2.2
8842	3290	main-news	MSRpar	2012train	522	none	none	The shooting victim was taken to Kings County Hospital Center, where he later died, the police said.	The victim, who was not identified, was taken to Kings County Hospital where he was pronounced dead.	4.333
8843	3291	main-news	MSRpar	2012train	525	none	none	They reported symptoms of fever, headache, rash and muscle aches.	Symptoms include a stiff neck, fever, headache and sensitivity to light.	2.333
8844	3292	main-news	MSRpar	2012train	526	none	none	We've become like total strangers, Klein quotes him as saying.	We've become like total strangers, John told a pal two days before his death.	3.25
8845	3293	main-news	MSRpar	2012train	527	none	none	Davey graduated Saturday from Northwest College, which is affiliated with the Assemblies of God, with a bachelor of arts degree in religion and philosophy.	Davey started attending Northwest College, which is affiliated with the Assemblies of God, in 1999 with plans to become a minister.	2.25
8846	3294	main-news	MSRpar	2012train	530	none	none	The technology-laced Nasdaq Composite Index .IXIC fell 23.54 points, or 1.42 percent, to 1,630.08.	The broader Standard & Poor's 500 Index .SPX gave up 11.91 points, or 1.19 percent, at 986.60.	0.75
8847	3295	main-news	MSRpar	2012train	531	none	none	"It was a final test before delivering the missile to the armed forces.	State radio said it was the last test before the missile was delivered to the armed forces.	4.000
3296	main-news	MSRpar	2012train	0532	none	none	Your withdrawal from our country is inevitable, whether it happens today or tomorrow, and tomorrow will come soon."""	"Your withdrawal from our country is inevitable, whether it happens today or tomorrow, added the voice, which signed off giving the date as ""mid-September."""	3.5
8848	3297	main-news	MSRpar	2012train	534	none	none	"According to a news release sent by the Terry Schindler-Schiavo Foundation, Florida Speaker Johnnie Byrd will introduce ""Terri's Bill"" during the special session Monday."	Florida's Speaker of the House Johnnie Byrd, is expected to introduce ''Terri's Bill'' during a one-day special session of the state legislature being held today in Tallahassee.	3.75
8849	3298	main-news	MSRpar	2012train	535	none	none	Also, businesses throughout Utah are volunteering to display Amber alerts on their signs.	Other businesses are volunteering to put the alerts on their electronic signs and billboards.	3.75
8850	3299	main-news	MSRpar	2012train	536	none	none	Thanks to the euro's rise against the Japanese currency, the dollar was at 117.24 yen, well above the overnight 10-month low of 116 yen.	The euro's rise against the yen and speculation of Japanese intervention helped the dollar firm to 117.25 yen , well above a 10-month low of 116 yen hit on Thursday.	4.25
