,index,genre,filename,year,old_index,source1,source2,sentence1,sentence2,score
2037,,,,,,,,A lawsuit has been filed in an attempt to block the removal of the Ten Commandments monument from the building.,Supporters asked a federal court Monday to block the removal of a Ten Commandments monument from the Alabama Judicial Building.,5.0
4043,,,,,,,,"The 60-year-old millionaire hugged his attorneys, saying: ""Thank you so much.""","Moments later, he hugged his defense lawyers, softly saying, ""Thank you, so much.""",5.0
10914,5111.0,main-news,headlines,2015,406,none,none,Syrian war seen dragging on for years,Syria regime releases hundreds of prisoners,1.0
12117,,,surprise.SMTnews,2012test,,,,"And, perhaps most importantly, Ahmadinejad is a destabilizing influence; Bernanke is not.","And, perhaps most important, Ahmadinejad has destabilizing influence, not Bernanke",5.0
1501,,,,,,,,"If convicted of violating the Truth in Domain Names Act, Zuccarini could face up to four years in prison and a $250,000 fine.","If convicted under the new law, Zuccarini faces a maximum of four years in prison and a $250,000 fine.",5.0
3516,,,,,,,,Suspected rebels also blew up an oil pipeline in north-east Colombia.,"Also Sunday, suspected rebels dynamited an oil pipeline in northeast Colombia.",5.0
16456,,,belief,2015,,,,"most christians do not hate gay's, they hate the sin.","but as a christian, i believe what god's word tells me.",1.6
8851,3048.0,main-news,MSRpar,2012train,136,none,none,"""The figures are becoming catastrophic,"" said Dr. Patrick Pelloux, the president of the association of emergency room physicians.","This is unacceptable,"" said Patrick Pelloux, the president of France's Association of Emergency Doctors.",2.5
8369,2566.0,main-news,MSRpar,2012test,197,none,none,Brian Brabazon said his son would get upset but then turn around and befriend his taunters.,"Her son would get upset, his mom said, but then turn around and befriend his taunters.",3.2
6835,1032.0,main-captions,images,2014,48,none,none,A white sheep on a hillside looking at the camera.,The skinny cows are standing on the grass.,1.2
7137,1334.0,main-captions,images,2014,491,none,none,A close-up of a brown horse's head.,A close-up of a yellow school bus.,0.0
12298,,,surprise.SMTnews,2012test,,,,"Putin, too, also seems to suspect his regime's impotence.","Putin, too, seems accuse the powerlessness of his regime.",4.75
10233,4430.0,main-news,headlines,2014,106,none,none,Can the U.S. trust Syria to hand over chemical weapons?,US says Syria may have used sarin gas in chemical weapons,1.0
4089,,,,,,,,The government defeated the rebel motion by 297 votes to 117 in the 659-seat House of Commons.,"It was defeated by 297 votes to 117, a Government majority of 180.",1.0
242,,,,,,,,Wal-Mart estimates more than 100 million Americans visit their stores every week.,"Each week 138 million shoppers visit Wal-Mart's 4,750 stores.",5.0
14217,,,OnWN,2013,,,,the extreme endpoint of something,get the meaning of something.,1.6
1646,,,,,,,,"Several witnesses have told the court Bashir heads JI, accused of seeking to create an Islamic state in the region.","A number of witnesses have told the court Bashir heads Jemaah Islamiah, accused of wanting an Islamic state in the region.",5.0
7378,1575.0,main-captions,images,2015,237,none,none,A woman and a dog standing in the grass.,A man carries a sign while standing in the rain.,0.0
10527,4724.0,main-news,headlines,2014,466,none,none,'Israeli' arrested in Yemen Mossad spy,Israeli forces detain 2 in Hebron arrest raid,1.6
5601,,,,,,,,"Shares of GE were slipping 17 cents, or 0.6%, to $28.02 in Instinet premarket trading.",Shares in GE were down 7 cents to $28.12 by the close of trading in New York.,1.0
12541,,,SMTeuroparl,2012train,,,,"And I am telling you loud and clear: Kostunica must be given his chance here and I therefore hope that he will give amnesty in the next couple of weeks or months, but meanwhile, I do want the introduction of those two new budget lines, democratisation and reconstruction, to be accompanied by political conditions, both from a political and budgetary perspective.","And I say to you very clearly: we must give its chance Kostunica and I therefore hope that it will provide an amnesty during the weeks and months ahead; but in the meantime, I hope, however, that, politically and in terms of the budget, the political conditions are linked to the introduction of these two new budgetary lines, namely democratisation and reconstruction.",4.2
11445,5642.0,main-news,headlines,2016,768,Europe Media Monitor (http://emm.newsbrief.eu),Europe Media Monitor (http://emm.newsbrief.eu),Murray ends 77-year wait for British win,Murray wins Wimbledon title ends Britains 77year agony,5.0
5235,,,,,,,,Officials said one provision in the Senate-passed measure accounted for $40 billion over 10 years in the CBO calculation.,The budget office said one provision of the Senate bill accounted for $40 billion of the cost.,5.0
2078,,,,,,,,"""Craxi begged me to intervene because he believed the operation damaged the state,"" Mr Berlusconi said.","""I had no direct interest and Craxi begged me to intervene because he believed that the deal was damaging to the state,"" Berlusconi testified.",1.0
4107,,,,,,,,Dealers said the dollar also drew some downside support as Japanese investors are expected to keep snapping up foreign bonds amid the yen's rise against the dollar.,Dealers said the dollar also drew some downside support as Japanese investors are expected to keep snapping up foreign bonds amid ever-falling domestic interest rates.,5.0
7500,1697.0,main-captions,images,2015,582,none,none,A person is skijoring with a dog in the mountains.,A brown dog is playing with a ball in the water.,0.0
9050,3247.0,main-news,MSRpar,2012train,459,none,none,"""If you pass this bill, Big Brother will be watching you,"" said Rep. John Mabry, D-Waco.","""If you pass this bill,"" Rep. John Mabry Jr., D-Waco, told colleagues, ""Big Brother will be watching you.""",4.8
5975,172.0,main-captions,MSRvid,2012test,254,none,none,Two baby pandas are playing.,Two pandas are laying together.,3.0
13970,,,FNWN,2013,,,,an entity is able to exert a force of the magnitude specified by the target.,having little impact;,0.2
13204,,,surprise.OnWN,2012test,,,,a sudden emotional vocalization,a loud utterance of emotion (especially when inarticulate).,3.75
3970,,,,,,,,"He had performed outside Cuba on several occasions, including shows in the US last year and in Brazil, South Africa and several European countries.","He had performed outside of Cuba on several occasions, including shows in the United States last year.",1.0
11567,,,SMTeuroparl,2012test,,,,Tunisia,Tunisia,5.0
16315,,,belief,2015,,,,"if ""crimes begin and end with the criminal who committed them"", then why hold an entire religion accountable for the actions of 19 people.",i asked if they could tell me when the money would be in my account they said that was not possible.,0.0
15665,,,tweet-news,2014,,,,The reason Kindles exist: The Onion's tossing out an e-book biography of Biden,ArtsBeat: Biden Getting an Autobiography From The Onion (Whether He Wants It or Not),2.8
6761,958.0,main-captions,MSRvid,2012train,686,none,none,The man is playing the guitar.,The cat cleaned his face with his paw.,0.0
11540,5737.0,main-news,headlines,2016,1408,Europe Media Monitor (http://emm.newsbrief.eu),Europe Media Monitor (http://emm.newsbrief.eu),Thomas Cook accused of putting costs before customers,University of Florida frat accused of spitting on wounded war veterans,0.0
10145,4342.0,main-news,headlines,2013,742,none,none,74 dead in Egypt soccer violence,At least 73 die in Egyptian soccer pitch invasion,3.2
13905,,,FNWN,2013,,,,an agent actively (yet not always with success) attempts to keep an event from taking place. this event is (usually) an urge which encourages the action that the agent wishes to prevent.,abstain from doing; always used with a negative;,2.4
4082,,,,,,,,The panel ordered the Commerce Department to issue revised figures for the duties within 60 days.,It called on the Commerce Department to respond within 60 days.,5.0
7761,1958.0,main-captions,images,2015,1369,none,none,A lady is running her dog through an agility course.,Trainer runs her dog through training course with green pipe,4.2
8839,3036.0,main-news,MSRpar,2012train,117,none,none,"The updated products include Pylon Pro, Pylon Conduit, Pylon Anywhere, and Pylon Application Server.",The new products on the desktop side include the latest versions of Pylon Conduit and Pylon Pro.,2.8
9469,3666.0,main-news,deft-news,2014,216,none,none,chinese foreign ministry spokeswoman jiang yu stated that cyber hacking is a global issue.,chinese foreign ministry spokesman qin gang was asked to respond to cheney's speech on china's military development.,2.2
2780,,,,,,,,"Special, sensitive light sensors pick up the telltale glow, he said.",A sensitive light detector then looks for the telltale blue glow.,5.0
4607,,,,,,,,The Borgata Hotel Casino & Spa opened its doors a day early.,The dice are rolling at Borgata Hotel Casino & Spa.,5.0
4936,,,,,,,,Estonia's place in the European mainstream and safeguard its independence regained in 1991.,Estonia was forcibly incorporated in the Soviet Union in 1940 and regained its independence only in 1991.,1.0
1987,,,,,,,,"The new capabilities will provide IBM customers a way to create, publish, manage and archive Web-based content within a corporate intranet, extranet and Internet environment.","The product will be targeted at companies that need to create, publish, manage and archive web-based content within a corporate intranet, extranet and internet environment.",5.0
3865,,,,,,,,The World Health Organization and the United States Centers for Disease Control sent down a team to look into it.,The World Health Organization and the Centers for Disease Control and Prevention in the United States have sent a team to investigate.,5.0
