	index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
2296								PeopleSoft gained 94 cents, or 5.5 percent, to $18.09.	PeopleSoft gained $1.09, or 6.3 percent, to $18.24 and was Nasdaq's most active issue.	0.0
2255								Brian Brabazon said his son would get upset but then turn around and befriend his taunters.	Her son would get upset, his mom said, but then turn around and befriend his taunters.	5.0
7185	1382	main-captions	images	2014	565	none	none	A wooden bicycle with an awning.	A group of elderly people sitting around a dining table.	0.0
3615								The American conservatives are clearly in the minority within the Episcopal Church.	The letter indicates the Vatican's interest in bolstering conservatives within the Episcopal Church.	0.0
5358								The technology-laced Nasdaq Composite Index .IXIC> rose 8.25 points, or 0.45 percent, to 1,861.15.	The Nasdaq composite index dropped 6.8 percent, and the Standard & Poor's fell 4.9 percent.	0.0
1738								The Nasdaq composite index increased 10.73, or 0.7 percent, to 1,514.77.	The Nasdaq Composite index, full of technology stocks, was lately up around 18 points.	0.0
9013	3210	main-news	MSRpar	2012train	409	none	none	Shiites make up 20 percent of the country's population.	Sunnis make up 77 percent of Pakistan's population, Shiites 20 percent.	3.0
9246	3443	main-news	MSRpar	2012train	738	none	none	The new bill would have Medicare cover 95 percent of drug costs over $5,100.	Above that, seniors would be responsible for 100 percent of drug costs until the out-of-pocket total reaches $3,600.	1.8
114								That was 4 cents higher than the expectations of analysts surveyed by Thomson First Call.	The per-share earnings were also 4 cents per share higher than the expectations of analysts surveyed by Thomson First Call.	5.0
10249	4446	main-news	headlines	2014	125	none	none	Israeli envoys summoned over settlement plans	Britain summons Israeli envoy over settlements	2.5
6133	330	main-captions	MSRvid	2012test	494	none	none	A woman is resting in a floating raft.	A woman relaxes in an inner tube.	3.8
9673	3870	main-news	headlines	2013	151	none	none	US soldier kills up to 16 civilians in Afghanistan	US soldier kills up to 16 Afghan civilians in shooting spree	4.2
10953	5150	main-news	headlines	2015	495	none	none	Dignitaries pay tribute to Paul Desmarais	Stars pay tribute to James Garner	0.4
9604	3801	main-news	headlines	2013	64	none	none	South Korea Orders Immediate Shutdown of 2 Nuclear Reactors	South Korea to boost nuclear power?	1.2
498								Police said the suspected Marriott suicide bomber was Asmar Latin Sani, 28, from the island of Sumatra.	A sibling also identified Sani, 28, who was from the island of Sumatra, police said.	0.0
9385	3582	main-news	deft-news	2014	132	none	none	the panamanian foreign ministry communique stated that the task force will facilitate the technological transfer and promote the biofuel production and consumption.	the panamanian foreign ministry communique stated that panama and brazil signed 3 juridical-issue treaties that included an extradition	1.8
6566	763	main-captions	MSRvid	2012train	384	none	none	The man danced in the diner.	The bomb exploded in the desert.	0.0
6385	582	main-captions	MSRvid	2012train	129	none	none	A woman is cutting a tomato.	A woman is slicing a potato.	1.0
4737								Samuel Waksal, ImClone's former CEO, recently began serving a prison sentence of more than seven years for securities fraud.	Waksal, who pleaded guilty to securities fraud charges, recently began serving a prison sentence of more than seven years.	5.0
720								The officials did not say whether U.S. forces crossed into Syrian territory and were vague about how the Syrian border guards became involved.	U.S. officials did not say whether American forces, who were acting on intelligence, crossed into Syrian territory and were vague about how the Syrian guards were involved.	5.0
4388								Southwest's net income amounted to $246 million, or 30 cents per share.	With the government grant added in, the airline earned $246 million, or 30 cents a share.	0.0
10230	4427	main-news	headlines	2014	102	none	none	Two Santa trackers competing this Christmas	Spain turning back the clock on siestas	0.0
10716	4913	main-news	headlines	2014	702	none	none	Russia Destroys Over 75% of Its Chemical Weapons Stockpile	Britain Sees Evidence Assad Could Use Chemical Weapons	1.0
5732								At least 2 female patients sharing a room and 10 nurses have fevers or other symptoms, and about 100 people who have had contact with them have been quarantined.	At least two female patients sharing a room and 10 nurses now have fevers or other symptoms, and about 100 of their contacts have been quarantined.	5.0
3092								Kerry Kennedy Cuomo and Andrew Cuomo have been married 13 years.	Andrew Cuomo and Kerry Kennedy were married 13 years.	5.0
8884	3081	main-news	MSRpar	2012train	188	none	none	The leading actress nod went to energetic newcomer Marissa Jaret Winokur as Edna's daughter Tracy.	Marissa Jaret Winokur, as Tracy, won for best actress in a musical.	4.0
10095	4292	main-news	headlines	2013	676	none	none	Nokia apologises for 'faked' ad	US waives riders for Pak aid	0.0
484								Five Jordanian embassy staff were wounded but were in stable condition.	Some media reported that Jordanian embassy staff were killed in the attack.	0.0
4549								Last week, Prime Minister Atal Bihari Vajpayee ended an 18-month chill in relations by ordering normalisation of diplomatic ties and restoration of air services with Pakistan.	The move follows a recent proposal by Mr Vajpayee, whoended an 18-month chill in relations by ordering normalisation of diplomatic links and restoration of air services with Pakistan.	0.0
596								The district also sent letters yesterday informing parents of the situation.	Parents received letters informing them of the possible contamination yesterday.	5.0
10506	4703	main-news	headlines	2014	439	none	none	Pakistani Taliban names new leader after drone strike	Pakistani Taleban chief killed in US drone strike	2.2
8170	2367	main-forum	deft-forum	2014	367	none	none	Ha, ha, ha, ha, ha, ha!	Ah ha, ha, ha, ha, ha!	5.0
8121	2318	main-forum	deft-forum	2014	318	none	none	I think he'd be better for American business interests overall.	Would he be better for American society?	1.6
5168								No charges were announced, but the statement said legal proceedings were expected Monday.	An FBI statement said legal proceedings were expected Monday in federal court in Baltimore.	0.0
10567	4764	main-news	headlines	2014	520	none	none	Indian troops kill Pakistani soldier along Kashmir line of control	Indian troops raid Pakistani military post	1.2
1649								The jury also found Gonzales guilty of using excessive force by dousing Olvera-Carrera with pepper spray.	Gonzales was found guilty of using excessive force by spraying Olvera with pepper spray.	5.0
4594								Fidelity Investments, the nation's largest mutual-fund company, said it received a subpoena from New York Attorney General Eliot Spitzer's office regarding its investigation to potential fund-trading abuses.	Fidelity Investments has received a subpoena from New York Attorney General Eliot Spitzer, who is investigating charges of market-timing and late-day trading in the mutual fund industry.	0.0
10673	4870	main-news	headlines	2014	646	none	none	Senate confirms Yellen as Fed head	US Senate confirms Yellen as Fed's next chair	4.2
6822	1019	main-captions	images	2014	28	none	none	A silver and blue Amtrak train on the tracks near a small train station.	A small white car parked at the gas station.	0.6
2702								\"For us, that doesn't make a difference - the sexual orientation,\" Archbishop Tutu said in the black urban centre of Soweto.	\"For us that doesn't make a difference, the sexual orientation,\" Tutu told Reuters Television in South Africa's sprawling Soweto township.	5.0
9023	3220	main-news	MSRpar	2012train	423	none	none	The currency briefly weakened slightly on Monday to trade at 55.34/39, not far from its record low of 55.75.	The currency briefly weakened on Monday morning but rebounded to trade at 55.25/29, little changed from Friday.	2.25
1702								After Freitas' opening statement, King County Superior Court Judge Charles Mertel recessed trial until after the Thanksgiving weekend.	King County Superior Court Judge Charles Mertel will then recess the trial until Monday.	0.0
10338	4535	main-news	headlines	2014	232	none	none	Preston and England legend Tom Finney dies at 91	Former England great Tom Finney dies at 91	4.4
5410								The chipset will operate in the 2.4-GHz band, and features radio signal interference prevention and low power consumption.	The 2.4 GHz radio frequency chipset features radio interference protection and low power consumption.	5.0
8899	3096	main-news	MSRpar	2012train	217	none	none	\"There is no doubt about the chemical programme, biological programme, indeed nuclear programme, indeed all that was documented by the UN,\" he said.	He added: \"There is no doubt about the chemical programme, the biological programme and indeed the nuclear weapons programme.	3.8
